event_id,place
Genf_e183,"Geneva, Switzerland"
Genf_e184,"the city’s three gates (Rive and Neuve on the left, Cornavin on the right bank)"
Genf_e185,"Geneva, Switzerland"
Genf_e186,"Geneva, Switzerland"
Genf_e187,"Geneva, Switzerland"
Genf_e188,"Geneva, Switzerland"
Genf_e189,castle on the island
Genf_e189,"Jussy, Switzerland"
Genf_e189,"Peney, Switzerland"
Genf_e189,"Thiez, Switzerland"
Genf_e190,All Saints Chapel of Saint-Gervais church
Genf_e191,diocese
Genf_e192,diocese
Genf_e193,"Cour Saint-Pierre, Geneva, Switzerland"
Genf_e194,diocese
Genf_e195,diocese
Genf_e196,"Geneva, Switzerland"
Genf_e197,"Saint-Gervais, Geneva, Switzerland"
Genf_e198,La Madeleine
Genf_e199,Notre-Dame-la-Neuve
Genf_e200,Saint-Victor parish
Genf_e201,Saint-Léger parish
Genf_e201,"Arve Bridge, Geneva, Switzerland"
Genf_e201,"Geneva, Switzerland"
Genf_e202,"Geneva, Switzerland"
Genf_e203,Saint-Jean
Genf_e204,"Geneva, Switzerland"
Genf_e205,"Geneva, Switzerland"
Genf_e206,"Champagne region (Chancy, Avully, Cartigny, Troinex, Laconnex, etc.)"
Genf_e207,"Geneva, Switzerland"
Genf_e208,"Geneva, Switzerland"
Genf_e209,Palais near today's Rue de la Corraterie
Genf_e210,Rive
Genf_e211,Bourg-de-Four
Genf_e212,Bourg-de-Four
Genf_e213,Arve bridge
Genf_e214,Juiverie
Genf_e214,"Place du Grand Mézel, Geneva, Switzerland"
Genf_e215,Juiverie
Genf_e216,"Geneva, Switzerland"
Genf_e217,Saint-Victor
Genf_e217,Dominicans
Genf_e217,Augustinian Hermits
Genf_e218,Saint-Victor
Genf_e218,Saint-Léger
Genf_e219,"Geneva Cathedral, Geneva, Switzerland"
Genf_e220,La Madeleine
Genf_e220,Saint-Gervais
Genf_e221,Saint-Germain
Genf_e222,"Auditoire de Calvin, Geneva, Switzerland"
Genf_e223,"Temple de la Fusterie, Geneva, Switzerland"
Genf_e224,Lutheran church
Genf_e225,Saint-Jean monastery
Genf_e225,city wall
Genf_e225,"Champel, Geneva, Switzerland"
Genf_e226,"Geneva, Switzerland"
Genf_e227,"Geneva, Switzerland"
Genf_e228,"Geneva, Switzerland"
Genf_e229,"Geneva, Switzerland"
Genf_e230,"Geneva, Switzerland"
Genf_e231,"Geneva, Switzerland"
Genf_e232,"Geneva, Switzerland"
Genf_e233,"Geneva, Switzerland"
Genf_e234,"Geneva, Switzerland"
Genf_e235,"Geneva, Switzerland"
Genf_e236,"Geneva, Switzerland"
Genf_e237,"Geneva, Switzerland"
Genf_e238,"Geneva, Switzerland"
Genf_e238,Europe
Genf_e239,"Geneva, Switzerland"
Genf_e240,"Geneva, Switzerland"
Genf_e241,"Geneva, Switzerland"
Genf_e241,Europe
Genf_e242,"Geneva, Switzerland"
Genf_e243,"Geneva, Switzerland"
Genf_e243,"Lyon, France"
Genf_e244,"Geneva, Switzerland"
Genf_e245,"Geneva, Switzerland"
Genf_e246,city intra muros
Genf_e247,"Geneva, Switzerland"
Genf_e247,"Avignon, France"
Genf_e248,"Geneva, Switzerland"
Genf_e249,"Geneva, Switzerland"
Genf_e250,"Geneva, Switzerland"
Genf_e251,the city and suburbs
Genf_e252,Savoy
Genf_e253,"Geneva, Switzerland"
Genf_e253,Lake Geneva
Genf_e254,"Geneva, Switzerland"
Genf_e255,"Geneva, Switzerland"
Genf_e256,"Place du Molard, Geneva, Switzerland"
Genf_e257,"Geneva, Switzerland"
Genf_e257,Longemalle
Genf_e257,Fusterie
Genf_e258,"Geneva, Switzerland"
Genf_e259,"Geneva, Switzerland"
Genf_e260,"Geneva, Switzerland"
Genf_e261,"Geneva, Switzerland"
Genf_e262,"Geneva, Switzerland"
Genf_e263,the walled city
Genf_e264,"Rhone Island, Geneva, Switzerland"
Genf_e264,riverbanks and bridges
Genf_e265,"Rhone Island, Geneva, Switzerland"
Genf_e265,riverbanks and bridges
Genf_e267,"Geneva, Switzerland"
Genf_e268,"Geneva, Switzerland"
Genf_e268,"Paris, France"
Genf_e268,"Lyon, France"
Genf_e268,"Amsterdam, Netherlands"
Genf_e268,"London, United Kingdom"
Genf_e269,"Geneva, Switzerland"
Genf_e269,French monarchy
Genf_e270,"Geneva, Switzerland"
Genf_e271,"Geneva, Switzerland"
Genf_e272,"Geneva, Switzerland"
Genf_e273,"Rue des Granges, Geneva, Switzerland"
Genf_e273,"Place de la Fusterie, Geneva, Switzerland"
Genf_e273,"Porte Neuve, Geneva, Switzerland"
Genf_e273,"Bourg-de-Four, Geneva, Switzerland"
Genf_e274,"Île Rousseau, Geneva, Switzerland"
Genf_e274,"Rhône River, Geneva, Switzerland"
Genf_e275,"Geneva, Switzerland"
Genf_e276,"Geneva, Switzerland"
Genf_e277,"Geneva, Switzerland"
Genf_e278,"Geneva, Switzerland"
Genf_e279,"Geneva, Switzerland"
Genf_e280,"Geneva, Switzerland"
Genf_e281,"Geneva, Switzerland"
Genf_e281,"Canton of Geneva, Switzerland"
Genf_e281,French arrondissement of the same name
Genf_e282,"Geneva, Switzerland"
Genf_e283,old town hall
Genf_e284,former residence of the French resident
Genf_e285,"Geneva, Switzerland"
Genf_e286,"Geneva, Switzerland"
Genf_e287,"Geneva, Switzerland"
Genf_e288,"Geneva, Switzerland"
Genf_e289,"Geneva, Switzerland"
Genf_e290,"Geneva, Switzerland"
Genf_e290,"Canton of Geneva, Switzerland"
Genf_e291,"Canton of Geneva, Switzerland"
Genf_e292,"Canton of Geneva, Switzerland"
Genf_e293,"Geneva, Switzerland"
Genf_e294,"Geneva, Switzerland"
Genf_e295,"Geneva, Switzerland"
Genf_e296,"Geneva, Switzerland"
Genf_e297,"Geneva, Switzerland"
Genf_e298,"Geneva, Switzerland"
Genf_e299,"Geneva, Switzerland"
Genf_e300,"Geneva, Switzerland"
Genf_e301,"Geneva, Switzerland"
Genf_e302,"Geneva, Switzerland"
Genf_e303,"Geneva, Switzerland"
Genf_e303,"municipalities of Geneva, Plainpalais, Les Eaux-Vives, and Le Petit-Saconnex"
Genf_e304,"Geneva, Switzerland"
Genf_e305,"Geneva, Switzerland"
Genf_e305,suburban communes
Genf_e306,"Geneva, Switzerland"
Genf_e307,"Geneva, Switzerland"
Genf_e307,"Canton of Geneva, Switzerland"
Genf_e308,"Geneva, Switzerland"
Genf_e308,"Canton of Geneva, Switzerland"
Genf_e309,Four districts named after the former municipalities
Genf_e310,Four districts named after the former municipalities
Genf_e311,"Geneva, Switzerland"
Genf_e311,"Canton of Geneva, Switzerland"
Genf_e312,"Geneva, Switzerland"
Genf_e313,"Geneva, Switzerland"
Genf_e314,"Geneva, Switzerland"
Genf_e315,city
Genf_e316,city
Genf_e316,"Canton of Geneva, Switzerland"
Genf_e317,city
Genf_e317,"Canton of Geneva, Switzerland"
Genf_e318,city
Genf_e318,Rade
Genf_e319,city
Genf_e319,"Place Neuve, Geneva, Switzerland"
Genf_e320,city
Genf_e320,"Canton of Geneva, Switzerland"
Genf_e321,"Geneva, Switzerland"
Genf_e322,city parliament
Genf_e323,"Geneva, Switzerland"
Genf_e324,city parliament
Genf_e324,"Geneva, Switzerland"
Genf_e325,city parliament
Genf_e325,"Geneva, Switzerland"
Genf_e326,"Geneva, Switzerland"
Genf_e327,"Geneva, Switzerland"
Genf_e328,city
Genf_e328,"Canton of Geneva, Switzerland"
Genf_e329,city
Genf_e329,"Canton of Geneva, Switzerland"
Genf_e330,city
Genf_e330,"Canton of Geneva, Switzerland"
Genf_e331,city
Genf_e331,"Canton of Geneva, Switzerland"
Genf_e332,city
Genf_e332,"Canton of Geneva, Switzerland"
Genf_e333,"Geneva, Switzerland"
Genf_e333,Léman Department
Genf_e333,France
Genf_e334,"Geneva, Switzerland"
Genf_e334,France
Genf_e335,"Geneva, Switzerland"
Genf_e335,France
Genf_e336,"Geneva, Switzerland"
Genf_e337,"Geneva, Switzerland"
Genf_e338,"Geneva, Switzerland"
Genf_e339,the municipality
Genf_e340,the municipality
Genf_e341,the municipality
Genf_e342,the municipality
Genf_e343,the municipality
Genf_e343,Saint-Germain
Genf_e344,"Porte de Cornavin, Geneva, Switzerland"
Genf_e345,"Geneva, Switzerland"
Genf_e346,"Geneva, Switzerland"
Genf_e347,"Geneva, Switzerland"
Genf_e348,"Geneva, Switzerland"
Genf_e349,"Geneva, Switzerland"
Genf_e350,"Geneva, Switzerland"
Genf_e351,"Geneva, Switzerland"
Genf_e352,"Lake Geneva, Switzerland"
Genf_e352,"Ile Rousseau, Geneva, Switzerland"
Genf_e353,"Geneva, Switzerland"
Genf_e354,"Geneva, Switzerland"
Genf_e354,"Les Tranchées, Geneva, Switzerland"
Genf_e354,"Grand Théâtre de Genève, Geneva, Switzerland"
Genf_e354,"Musée d'art et d'histoire, Geneva, Switzerland"
Genf_e355,"Geneva, Switzerland"
Genf_e355,"University of Geneva, Geneva, Switzerland"
Genf_e356,"Geneva, Switzerland"
Genf_e357,"Geneva, Switzerland"
Genf_e357,Notre-Dame
Genf_e357,English church
Genf_e357,synagogue
Genf_e357,Russian church
Genf_e357,Freemason’s temple
Genf_e357,Sacré-Cœur church
Genf_e358,Pont de Coulouvrenière
Genf_e359,Pont Mont-Blanc
Genf_e360,Pont de l'Ile
Genf_e360,Pont des Bergues
Genf_e361,Rade harbor
Genf_e361,Lake Geneva
Genf_e362,"Geneva, Switzerland"
Genf_e363,"Geneva, Switzerland"
Genf_e364,"Geneva, Switzerland"
Genf_e365,"Geneva, Switzerland"
Genf_e366,"Geneva, Switzerland"
Genf_e367,"Geneva, Switzerland"
Genf_e368,"Lake Geneva, Switzerland"
Genf_e369,Musée Rath
Genf_e369,"Geneva, Switzerland"
Genf_e370,"Geneva, Switzerland"
Genf_e371,"Geneva, Switzerland"
Genf_e372,"Geneva, Switzerland"
Genf_e373,"Geneva, Switzerland"
Genf_e374,"Les Eaux-Vives, Geneva, Switzerland"
Genf_e374,"Plainpalais, Geneva, Switzerland"
Genf_e374,"Le Petit-Saconnex, Geneva, Switzerland"
Genf_e375,"Geneva, Switzerland"
Genf_e375,neighboring municipalities
Genf_e376,"Geneva, Switzerland"
Genf_e377,"Geneva agglomeration, Switzerland"
Genf_e378,"Geneva, Switzerland"
Genf_e379,"Geneva, Switzerland"
Genf_e380,"Geneva, Switzerland"
Genf_e381,"Geneva, Switzerland"
Genf_e381,"Vernier, Geneva, Switzerland"
Genf_e382,"Geneva, Switzerland"
Genf_e383,urban fringe
Genf_e383,Charmilles Technologies
Genf_e384,"Geneva, Switzerland"
Genf_e385,"Geneva, Switzerland"
Genf_e386,"Geneva, Les Grottes"
Genf_e387,Geneva right bank
Genf_e388,"Lignon, Geneva"
Genf_e389,Geneva old town
Genf_e390,Geneva right bank
Genf_e390,"Place de Cornavin, Geneva"
Genf_e391,"Champel, Geneva"
Genf_e392,"La Praille-Acacias, Geneva"
Genf_e394,"Les Grottes, Geneva"
Genf_e397,"Geneva, Switzerland"
Genf_e398,"Geneva, Switzerland"
Genf_e399,"Geneva, Switzerland"
Genf_e401,"Geneva, Switzerland"
Genf_e402,"Geneva, Switzerland"
Genf_e403,"Geneva, Switzerland"
Genf_e404,the lake
Genf_e405,"Geneva, Switzerland"
Genf_e406,"Geneva, Switzerland"
Genf_e407,All Saints Chapel of Saint-Gervais church
Genf_e408,"Geneva, Switzerland"
Genf_e409,"Geneva, Switzerland"
Genf_e410,Port de la Fusterie
Genf_e411,Treille
Genf_e411,"Plainpalais, Geneva, Switzerland"
Genf_e412,"Geneva, Porte de Cornavin"
Genf_e413,"Geneva, Switzerland"
Genf_e414,Musée Rath
Genf_e414,"Geneva, Switzerland"
Genf_e415,"Geneva, Switzerland"
Genf_e416,"Les Grottes, Geneva, Switzerland"
Lausanne_e1,"Lausanne, Switzerland"
Lausanne_e1,"Paris, France"
Lausanne_e1,"Musée Historique Lausanne, Lausanne, Switzerland"
Lausanne_e2,"Lausanne, Vaud, Switzerland"
Lausanne_e2,"Vaud, Switzerland"
Lausanne_e2,"District of Lausanne, Vaud, Switzerland"
Lausanne_e3,"Lausanne, Vaud, Switzerland"
Lausanne_e3,"Ouchy, Lausanne, Switzerland"
Lausanne_e3,"Jorat Forest, Vaud, Switzerland"
Lausanne_e3,Lake Geneva
Lausanne_e4,"Lausanne, Vaud, Switzerland"
Lausanne_e4,"Vidy, Lausanne, Switzerland"
Lausanne_e4,"Cour, Lausanne, Switzerland"
Lausanne_e4,"Ouchy, Lausanne, Switzerland"
Lausanne_e4,Mornex
Lausanne_e4,"Chailly, Lausanne, Switzerland"
Lausanne_e4,"La Sallaz, Lausanne, Switzerland"
Lausanne_e4,"Vennes, Lausanne, Switzerland"
Lausanne_e4,Montblesson
Lausanne_e4,Vers-chez-les-Blanc
Lausanne_e4,Montheron
Lausanne_e4,"Chalet-à-Gobet, Lausanne, Switzerland"
Lausanne_e4,Vernand
Lausanne_e5,"Lausanne, Vaud, Switzerland"
Lausanne_e6,"Lausanne, Vaud, Switzerland"
Lausanne_e7,"Lausanne, Vaud, Switzerland"
Lausanne_e8,"Lausanne, Vaud, Switzerland"
Lausanne_e9,"Lausanne, Vaud, Switzerland"
Lausanne_e9,"Vaud, Switzerland"
Lausanne_e10,"Lausanne, Vaud, Switzerland"
Lausanne_e11,"Lausanne, Vaud, Switzerland"
Lausanne_e12,"Lausanne, Vaud, Switzerland"
Lausanne_e13,"Lausanne, Vaud, Switzerland"
Lausanne_e14,"Lausanne, Switzerland"
Lausanne_e15,"Lausanne, Switzerland"
Lausanne_e16,"Lausanne, Switzerland"
Lausanne_e17,"Lausanne, Switzerland"
Lausanne_e18,Lake Geneva
Lausanne_e18,"Vidy, Lausanne, Switzerland"
Lausanne_e18,the later Cathedral
Lausanne_e19,"Lausanne, Switzerland"
Lausanne_e19,Lake Geneva
Lausanne_e19,"Cité hill, Lausanne, Switzerland"
Lausanne_e22,the hill of the Cité
Lausanne_e23,"Vidy, Lausanne, Switzerland"
Lausanne_e23,Switzerland
Lausanne_e24,"Vidy, Lausanne, Switzerland"
Lausanne_e25,"Vidy, Lausanne, Switzerland"
Lausanne_e26,"Vidy, Lausanne, Switzerland"
Lausanne_e28,Cité
Lausanne_e29,"Vidy, Lausanne, Switzerland"
Lausanne_e29,"La Bourdonnette, Lausanne, Switzerland"
Lausanne_e29,"Bois-de-Vaux cemetery, Lausanne, Switzerland"
Lausanne_e31,"Vidy, Lausanne, Switzerland"
Lausanne_e31,"Cour, Lausanne, Switzerland"
Lausanne_e31,"Pierre-de-Cour, Lausanne, Switzerland"
Lausanne_e32,"Vidy, Lausanne, Switzerland"
Lausanne_e33,Cité
Lausanne_e34,Cité
Lausanne_e35,lakeshore
Lausanne_e36,Vernand
Lausanne_e37,"Vidy, Lausanne, Switzerland"
Lausanne_e37,"Dorigny, Lausanne, Switzerland"
Lausanne_e38,"Beaulieu, Lausanne, Switzerland"
Lausanne_e38,"Villars-sous-Montbenon, Lausanne, Switzerland"
Lausanne_e38,"Malley, Lausanne, Switzerland"
Lausanne_e39,lakeshore
Lausanne_e39,Cité
Lausanne_e40,"Vidy, Lausanne, Switzerland"
Lausanne_e40,Neolithic burial ground
Lausanne_e41,"Lausanne, Switzerland"
Lausanne_e42,"Lausanne, Switzerland"
Lausanne_e42,"Bibracte, France"
Lausanne_e43,"Lausanne, Switzerland"
Lausanne_e43,"Vidy, Lausanne, Switzerland"
Lausanne_e44,Lousonna
Lausanne_e44,the hill of the Cité
Lausanne_e45,the hill of the Cité
Lausanne_e46,"Lausanne, Switzerland"
Lausanne_e47,"Lausanne, Switzerland"
Lausanne_e48,"Lausanne, Switzerland"
Lausanne_e49,"Lausanne Cité, Lausanne, Switzerland"
Lausanne_e50,"Lausanne Cathedral, Lausanne, Switzerland"
Lausanne_e51,"Lausanne Cathedral, Lausanne, Switzerland"
Lausanne_e52,"Lausanne Cathedral, Lausanne, Switzerland"
Lausanne_e52,the burial chapel of Saint Thyrsus
Lausanne_e53,"Lausanne Cathedral, Lausanne, Switzerland"
Lausanne_e53,the church of Saint-Etienne
Lausanne_e54,"Lausanne Cathedral, Lausanne, Switzerland"
Lausanne_e54,the parish churches Saint-Paul
Lausanne_e54,Saint-Pierre
Lausanne_e55,"Lausanne Cathedral, Lausanne, Switzerland"
Lausanne_e55,Saint-Laurent
Lausanne_e56,"Lausanne Cathedral, Lausanne, Switzerland"
Lausanne_e56,"the one in the Cité, Sainte-Croix"
Lausanne_e57,"Lausanne, Switzerland"
Lausanne_e57,the cathedral
Lausanne_e58,"Lausanne, Switzerland"
Lausanne_e59,"Vaud, Switzerland"
Lausanne_e61,the cathedral
Lausanne_e61,"Lausanne, Switzerland"
Lausanne_e62,"Lausanne, Switzerland"
Lausanne_e62,"Vaud, Switzerland"
Lausanne_e63,Lake Geneva
Lausanne_e64,"Lausanne, Switzerland"
Lausanne_e65,"Lausanne, Switzerland"
Lausanne_e65,Old Episcopal Castle
Lausanne_e66,Castle of Saint-Maire
Lausanne_e67,Castle Ouchy
Lausanne_e68,Castle Ouchy
Lausanne_e69,the Cité
Lausanne_e69,the lower town
Lausanne_e69,"Lausanne, Switzerland"
Lausanne_e70,"Lausanne, Switzerland"
Lausanne_e71,"Lausanne, Switzerland"
Lausanne_e72,"Lausanne, Switzerland"
Lausanne_e73,"Lausanne, Switzerland"
Lausanne_e74,"Lausanne, Switzerland"
Lausanne_e75,"Lausanne, Switzerland"
Lausanne_e75,"Bern, Switzerland"
Lausanne_e75,"Fribourg, Switzerland"
Lausanne_e76,"Bern, Switzerland"
Lausanne_e76,"Vaud, Switzerland"
Lausanne_e76,"Lausanne, Switzerland"
Lausanne_e77,"Rue de Bourg, Lausanne, Switzerland"
Lausanne_e78,Dominican monastery
Lausanne_e79,"La Cité, Lausanne, Switzerland"
Lausanne_e80,"La Palud, Lausanne, Switzerland"
Lausanne_e80,"Le Pont, Lausanne, Switzerland"
Lausanne_e81,"La Palud, Lausanne, Switzerland"
Lausanne_e82,"La Palud, Lausanne, Switzerland"
Lausanne_e83,"Le Pont, Lausanne, Switzerland"
Lausanne_e84,"Le Pont, Lausanne, Switzerland"
Lausanne_e85,"Lausanne, Switzerland"
Lausanne_e85,"Vaud, Switzerland"
Lausanne_e85,"Bern, Switzerland"
Lausanne_e86,"Lausanne, Switzerland"
Lausanne_e86,"Bern, Switzerland"
Lausanne_e86,"Jorat, Switzerland"
Lausanne_e86,"Lavaux, Switzerland"
Lausanne_e87,"Lausanne, Switzerland"
Lausanne_e87,Castle of Saint-Maire
Lausanne_e88,"Lausanne, Switzerland"
Lausanne_e88,"Bern, Switzerland"
Lausanne_e89,"Lausanne, Switzerland"
Lausanne_e90,"Lausanne, Switzerland"
Lausanne_e91,"Lausanne, Switzerland"
Lausanne_e92,"Lausanne, Switzerland"
Lausanne_e93,"Lausanne, Switzerland"
Lausanne_e94,"Lausanne, Switzerland"
Lausanne_e94,"Bern, Switzerland"
Lausanne_e95,"Bern, Switzerland"
Lausanne_e95,Tanner Abbey
Lausanne_e96,"Lausanne, Switzerland"
Lausanne_e97,"Lausanne, Switzerland"
Lausanne_e98,"Lausanne, Switzerland"
Lausanne_e98,"Bern, Switzerland"
Lausanne_e99,"Lausanne, Switzerland"
Lausanne_e99,"Bern, Switzerland"
Lausanne_e100,"Lausanne, Switzerland"
Lausanne_e100,"Bern, Switzerland"
Lausanne_e100,"Morges, Switzerland"
Lausanne_e101,"Lausanne, Switzerland"
Lausanne_e102,"Lausanne, Switzerland"
Lausanne_e102,"Bern, Switzerland"
Lausanne_e103,"Lausanne, Switzerland"
Lausanne_e103,Les Jordils
Lausanne_e104,"Lausanne, Switzerland"
Lausanne_e104,Les Jordils
Lausanne_e105,"Lausanne, Switzerland"
Lausanne_e106,"Lausanne, Switzerland"
Lausanne_e106,"Romandy, Switzerland"
Lausanne_e107,"Lausanne, Switzerland"
Lausanne_e108,"Lausanne, Switzerland"
Lausanne_e109,"Lausanne, Switzerland"
Lausanne_e110,"Lausanne, Switzerland"
Lausanne_e113,Cité-Dessous
Lausanne_e113,La Palud
Lausanne_e114,Bourg
Lausanne_e114,Saint-Laurent
Lausanne_e115,Louve valley
Lausanne_e115,Flon valley
Lausanne_e116,Bourg
Lausanne_e116,La Palud
Lausanne_e116,Le Pont quarter
Lausanne_e117,Cité-Dessous
Lausanne_e117,La Palud
Lausanne_e117,Bourg
Lausanne_e117,Saint-Laurent
Lausanne_e117,Le Pont quarter
Lausanne_e117,Cité
Lausanne_e118,Ale
Lausanne_e118,Chêne
Lausanne_e118,Marterey
Lausanne_e118,Etraz
Lausanne_e118,Barre
Lausanne_e119,"Ouchy, Lausanne, Switzerland"
Lausanne_e119,"Vidy, Lausanne, Switzerland"
Lausanne_e120,"Lausanne, Switzerland"
Lausanne_e121,"Lausanne, Switzerland"
Lausanne_e122,"Lausanne, Switzerland"
Lausanne_e123,"Lausanne, Switzerland"
Lausanne_e124,"Lausanne, Switzerland"
Lausanne_e124,"Geneva, Switzerland"
Lausanne_e124,"Zurich, Switzerland"
Lausanne_e124,"Basel, Switzerland"
Lausanne_e124,"Bern, Switzerland"
Lausanne_e125,"Vevey, Switzerland"
Lausanne_e125,"Lausanne, Switzerland"
Lausanne_e126,"Lausanne, Switzerland"
Lausanne_e127,"Lausanne, Switzerland"
Lausanne_e128,"Lausanne, Switzerland"
Lausanne_e128,Marterey
Lausanne_e128,L’Ale
Lausanne_e128,Le Grand-Chêne
Lausanne_e128,Le Petit-Chêne
Lausanne_e128,"Ouchy, Lausanne, Switzerland"
Lausanne_e128,Lake Geneva
Lausanne_e128,Etraz
Lausanne_e129,"Lausanne, Switzerland"
Lausanne_e130,Rue de Bourg
Lausanne_e131,Montbenon promenade
Lausanne_e132,"Lausanne, Switzerland"
Lausanne_e133,"Lausanne, Switzerland"
Lausanne_e134,"Lausanne, Switzerland"
Lausanne_e135,"Lausanne, Switzerland"
Lausanne_e135,"Venoge, Switzerland"
Lausanne_e135,"Paudèze, Switzerland"
Lausanne_e135,lakeshore
Lausanne_e135,"Jorat Forest, Switzerland"
Lausanne_e136,"Lausanne, Switzerland"
Lausanne_e137,"Lausanne, Switzerland"
Lausanne_e137,House of Savoy
Lausanne_e138,"Lausanne, Switzerland"
Lausanne_e139,"Savoy, France"
Lausanne_e139,"Geneva, Switzerland"
Lausanne_e140,"Lausanne, Switzerland"
Lausanne_e140,Germany
Lausanne_e140,Spain
Lausanne_e140,Italy
Lausanne_e140,Caribbean
Lausanne_e140,Levant
Lausanne_e141,"Lausanne, Switzerland"
Lausanne_e142,"Lausanne, Switzerland"
Lausanne_e142,"England, United Kingdom"
Lausanne_e143,"Lausanne, Switzerland"
Lausanne_e144,"Lausanne, Switzerland"
Lausanne_e144,"Geneva, Switzerland"
Lausanne_e144,"Besançon, France"
Lausanne_e145,"Lausanne, Switzerland"
Lausanne_e145,"Geneva, Switzerland"
Lausanne_e146,"Geneva, Switzerland"
Lausanne_e146,"Frankfurt am Main, Germany"
Lausanne_e147,"Lausanne, Switzerland"
Lausanne_e147,"Bordeaux, France"
Lausanne_e147,"Marseille, France"
Lausanne_e148,"Lausanne, Switzerland"
Lausanne_e149,La Palud
Lausanne_e149,Le Pont
Lausanne_e149,Rue de Bourg
Lausanne_e151,La Palud
Lausanne_e151,Le Pont
Lausanne_e152,"Lausanne, Switzerland"
Lausanne_e153,"Lausanne, Switzerland"
Lausanne_e154,Saint-François
Lausanne_e155,Les Râpes
Lausanne_e155,"Lausanne, Switzerland"
Lausanne_e156,Les Râpes
Lausanne_e157,"Lausanne, Switzerland"
Lausanne_e158,"Canton of Vaud, Switzerland"
Lausanne_e158,Cour
Lausanne_e158,"Ouchy, Lausanne, Vaud, Switzerland"
Lausanne_e159,"Lausanne, Vaud, Switzerland"
Lausanne_e160,"Canton of Vaud, Switzerland"
Lausanne_e161,the later districts of Lausanne and Lavaux
Lausanne_e162,"Northern Vaud, Switzerland"
Lausanne_e162,the lake area
Lausanne_e163,"Lausanne, Vaud, Switzerland"
Lausanne_e164,"Lausanne, Vaud, Switzerland"
Lausanne_e165,"Lausanne, Vaud, Switzerland"
Lausanne_e166,"Lausanne, Vaud, Switzerland"
Lausanne_e167,"Lausanne, Vaud, Switzerland"
Lausanne_e168,"Lausanne, Vaud, Switzerland"
Lausanne_e169,"Lausanne, Vaud, Switzerland"
Lausanne_e169,"Canton of Vaud, Switzerland"
Lausanne_e170,"Lausanne, Vaud, Switzerland"
Lausanne_e171,"Lausanne, Vaud, Switzerland"
Lausanne_e172,"Canton of Vaud, Switzerland"
Lausanne_e173,"Lausanne, Bourg quarter"
Lausanne_e174,"Lausanne, Bourg quarter"
Lausanne_e175,"Lausanne, Saint-Laurent quarter"
Lausanne_e176,"Lausanne, Le Pont quarter"
Lausanne_e177,"Lausanne, Le Pont quarter"
Lausanne_e178,"Lausanne, Cité"
Lausanne_e179,"Lausanne, La Palud quarter"
Lausanne_e180,"Lausanne, La Palud quarter"
Lausanne_e182,countryside around Lausanne
Lausanne_e183,"Chailly, Lausanne"
Lausanne_e183,"Les Râpes, Lausanne"
Lausanne_e184,"Lausanne, Vaud, Switzerland"
Lausanne_e185,"Montheron, Lausanne, Switzerland"
Lausanne_e185,"Jorat Forest, Vaud, Switzerland"
Lausanne_e186,Saint-Thyrsus
Lausanne_e186,Saint-Maire
Lausanne_e187,Mary Magdalene
Lausanne_e189,"Bellevaux, Lausanne, Switzerland"
Lausanne_e190,"Chissiez, Lausanne, Switzerland"
Lausanne_e191,Saint-Jean
Lausanne_e191,"Vuachère, Lausanne, Switzerland"
Lausanne_e191,"Jorat, Vaud, Switzerland"
Lausanne_e191,"Notre-Dame (the largest facility, located on the Mercerie)"
Lausanne_e192,"Epesses, Vaud, Switzerland"
Lausanne_e192,"Vidy, Lausanne, Switzerland"
Lausanne_e193,Saint-Roch hospital
Lausanne_e194,"Vidy, Lausanne, Switzerland"
Lausanne_e194,"Ouchy, Lausanne, Switzerland"
Lausanne_e194,Saint-Théodule
Lausanne_e195,"Lausanne Cathedral, Lausanne, Switzerland"
Lausanne_e196,"Lausanne, Switzerland"
Lausanne_e197,"Lausanne, Switzerland"
Lausanne_e198,"Lausanne, Switzerland"
Lausanne_e199,"Lausanne, Switzerland"
Lausanne_e200,"Lausanne, Switzerland"
Lausanne_e201,"Lausanne, Switzerland"
Lausanne_e201,"Bern, Switzerland"
Lausanne_e202,"Lausanne, Switzerland"
Lausanne_e203,"Lausanne, Switzerland"
Lausanne_e203,"Bern, Switzerland"
Lausanne_e204,"Lausanne, Switzerland"
Lausanne_e205,"Lausanne, Switzerland"
Lausanne_e206,churches Sainte-Marie-Madeleine and Saint-François
Lausanne_e207,"Lausanne, Switzerland"
Lausanne_e208,"Lausanne, Switzerland"
Lausanne_e209,"Lausanne Cathedral, Lausanne, Switzerland"
Lausanne_e209,"Bern, Switzerland"
Lausanne_e210,"Lausanne Cathedral, Lausanne, Switzerland"
Lausanne_e210,"Bern, Switzerland"
Lausanne_e212,the lower town
Lausanne_e217,"Les Râpes, Lausanne, Switzerland"
Lausanne_e217,"Epalinges, Switzerland"
Lausanne_e217,"Les Croisettes, Lausanne, Switzerland"
Lausanne_e218,"Lausanne, Switzerland"
Lausanne_e219,"Lausanne, Switzerland"
Lausanne_e220,"Lausanne, Switzerland"
Lausanne_e220,"Geneva, Switzerland"
Lausanne_e221,"Lausanne, Switzerland"
Lausanne_e221,"Geneva, Switzerland"
Lausanne_e222,France
Lausanne_e223,"Lausanne, Switzerland"
Lausanne_e224,"Lausanne, Switzerland"
Lausanne_e224,Germany
Lausanne_e225,"Lausanne, Switzerland"
Lausanne_e226,"Lausanne, Switzerland"
Lausanne_e227,"Lausanne, Switzerland"
